timestamp,user_id,session_duration,num_login_attempts,data_downloaded,data_uploaded,num_alerts,num_firewall_hits,avg_response_time,encryption_type,latitude_coord,longitude_coord,os_version,user_role,alert_level,cluster
2021-05-03 02:23:48,3649,27.89298585587122,7,496.13773273447873,86.99454983999573,3,8,3.8205386805714303,None,-3.0742212008647636,-8.1698042947491,Linux,user,high,0
2021-07-21 15:44:58,9606,21.127483640655814,1,429.3999493393091,11.014069141448513,4,12,0.5539828640992353,AES,-2.577534206382891,-1.6815592038903922,Windows,user,low,0
2021-01-05 02:40:21,4578,44.83132761946773,8,407.4441384873886,65.56895212534475,4,15,0.8186690355404606,None,-3.1071238815246196,-8.881820422023601,macOS,guest,medium,0
2021-04-07 00:00:38,6440,26.344315526903785,6,73.40986262810989,78.37921725139255,3,2,2.5342749081608975,AES,-4.786327975192904,-6.922839688865235,macOS,guest,high,0
2021-05-20 17:31:07,4561,36.84653237082055,3,494.6070088410484,29.795086466996256,3,6,2.616537077950104,None,-3.891303796066837,-1.2422844436749942,Linux,guest,low,0
2021-06-18 10:02:44,3116,1.7626688528045904,7,356.40487952822946,96.33273676817986,0,14,2.2699811242831545,AES,-1.1907703805402248,-2.06984535419789,Linux,guest,low,0
2021-05-19 02:16:03,6302,6.462039368550532,9,217.29502395942924,45.21861538920775,3,5,1.494320467249041,None,-4.064295679968236,-7.439712818985467,Windows,admin,medium,0
2021-02-19 11:15:29,7189,18.851350309217082,8,308.53481507255714,33.22832136002935,3,11,4.0292173725077545,None,-4.779819663383118,-8.826625278818037,macOS,guest,high,0
2021-02-26 12:44:50,9243,156.1631358159832,8,468.24185703444937,1.932062160440251,4,9,3.6996638579081864,None,-2.3675519894456487,-0.7195502670200342,Linux,admin,low,0
2021-06-07 16:24:18,6522,58.29443313887178,6,474.82893377289463,21.704726689353027,1,1,1.2669855004922241,RSA,-9.797490548550984,10.241503717672842,Linux,guest,high,1
2021-06-11 10:20:06,5929,75.86481985182778,7,295.2401431058585,1.5898777269250042,0,14,3.4780992589052198,RSA,-3.1902636958463058,-0.5956860764418056,macOS,admin,low,0
2021-04-27 05:09:15,3905,10.57364022358423,9,135.70437447441708,87.07793880156352,3,18,2.566568197454107,None,-3.3639373973609983,-1.32659319680353,macOS,admin,medium,0
2021-01-01 17:00:00,7505,15.216407339269374,5,5.174635261039729,60.18216959593371,4,18,4.765436400461056,None,-8.706522842658025,8.057017945109322,Windows,guest,medium,1
2021-01-11 04:16:19,5125,2.1616828082318844,8,142.20066561610616,23.758697891997947,0,9,4.223641333916966,AES,-9.36024324643076,9.113121300334138,macOS,user,medium,1
2021-01-17 10:44:47,9890,26.00511643016991,1,489.5400411017341,2.8365067861619297,4,17,0.8152882410683018,None,-7.958721496652016,9.101798391693704,Linux,guest,medium,1
2021-07-13 06:25:51,9741,54.955757937258845,4,44.428953545047115,21.77300605440037,3,17,2.689733438123405,None,-9.117116127011213,8.685619116954852,Windows,user,high,1
2021-05-28 14:26:20,8847,8.593629832178154,8,24.819320944358513,26.823615055195702,1,5,3.4926706375411363,AES,-4.788696501761736,-0.945318343352464,Linux,user,medium,0
2021-04-22 15:21:57,5115,8.381417564558658,1,269.4047100111162,30.451423573018644,4,1,1.1447501295170657,RSA,-1.451009199959949,-1.4192912831852857,Linux,guest,low,0
2021-03-10 04:47:08,1636,89.3846204517057,8,121.30863160390992,83.6433939749189,4,2,4.073748431325923,AES,-3.067572350782988,-1.9437068881184716,macOS,user,medium,0
2021-06-12 22:50:38,3970,8.538155485551304,5,283.43440511370824,6.518155761679867,3,10,3.3001570087629104,AES,-9.91610211801112,9.327476994339673,Windows,guest,high,1
2021-02-05 14:21:52,7883,120.67978593050672,3,106.35456727800214,75.16020714080518,2,18,3.521185949456558,None,-8.516221380071705,9.145974692510622,Linux,user,high,1
2021-06-05 10:06:34,7973,20.54822848725887,1,175.10158605751315,3.928680559988751,4,8,1.4949938562181255,None,-2.9917689968221266,-6.702413095873073,macOS,user,low,0
2021-02-16 19:32:59,1267,110.37408686587061,6,457.56589124585577,31.348363336354655,3,9,2.319859213731796,RSA,-2.4000660524516633,-10.448359191448402,macOS,user,medium,0
2021-06-29 00:46:28,2256,6.013258866159151,4,29.27569321493817,6.847334487615974,0,2,2.712274623832173,AES,-4.507196660841793,-8.231518642490954,Linux,guest,medium,0
2021-07-06 22:21:56,6805,97.23719521783325,8,34.34997587163979,23.670286835924003,1,11,1.5117363763303573,None,-5.987280355653881,-8.262493097819904,Windows,user,high,0
2021-03-23 22:54:02,9332,1.4421737257862348,5,401.1184212171097,32.49687568883238,3,4,4.573455206658655,None,-5.372492453203856,-9.09855268591909,Windows,user,low,0
2021-05-02 19:13:59,8696,49.74955399431678,2,34.90986947569519,12.13243371929461,2,12,1.4300626585877882,AES,-4.728693677544197,-6.964318267870984,macOS,guest,medium,0
2021-04-07 16:35:44,2625,32.400366812095584,2,29.925662324162438,80.25384020503981,1,4,3.0817060780188235,RSA,-4.980071259915411,-2.246398770069042,Linux,admin,high,0
2021-08-20 16:34:01,3993,56.91915236090227,3,79.1897616078247,21.115611935465985,2,7,0.593847020336666,RSA,-9.412923989544003,10.100473470791464,Linux,admin,high,1
2021-06-13 10:36:55,4639,16.01876015572104,9,401.79920173590165,46.997532511158504,4,18,1.9193262442580503,RSA,-4.4594686492152595,-7.0342309077644085,macOS,user,medium,0
2021-05-23 02:57:10,7853,41.31108692957066,4,100.46057436224321,11.284862462837387,0,6,2.4549314189053013,None,-3.2489072401620365,-1.6414251654675645,macOS,user,medium,0
2021-03-18 04:38:22,2076,22.93074610471096,2,430.2779032311808,63.19451993915867,3,12,0.9692303140297679,None,-2.670965497028748,-1.6672200233804215,Linux,guest,medium,0
2021-06-29 11:43:53,8792,26.648168345144068,9,11.27408022161891,7.202787368863306,0,12,4.788928735745936,None,-9.383695421102672,7.766558404544683,Linux,user,low,1
2021-05-30 10:08:32,8040,6.2609826427866935,4,294.9952376668953,98.36431960065981,1,7,2.9009093975888574,AES,-2.679963788590335,-2.9443017793738537,macOS,guest,medium,0
2021-05-29 22:21:54,2252,63.58262220825692,4,192.6914402961505,16.27488416112115,2,5,4.638859685905151,AES,-3.239422885270586,-6.893877877132425,macOS,admin,medium,0
2021-07-10 05:05:02,2845,14.008810332321037,8,332.44520016500525,37.44506131821922,0,10,4.383145767824961,AES,-3.2936549758220424,-1.6831340334920188,Linux,user,medium,0
2021-04-29 15:34:13,1961,28.806354542922513,9,340.5664345589927,51.234111146442615,4,18,3.288760353829177,AES,-2.763232376805507,-2.8902582201874836,Windows,guest,low,0
2021-05-07 18:15:40,4007,4.98818432958481,5,31.944777659472457,72.83177726614564,4,12,3.5980341606401605,RSA,-8.949649473998543,8.521163083404133,macOS,guest,medium,1
2021-07-02 20:51:58,4761,10.550531624350686,8,450.3320165042884,18.21430989030681,2,6,3.2756100198671154,AES,-5.15834086343405,-7.325538821385353,Linux,user,high,0
2021-06-07 07:54:05,8519,21.253650837511067,3,24.410393618154224,3.1334934639191236,2,10,1.732723984023488,RSA,-2.7194076852214737,-1.9131624922114316,macOS,admin,low,0
2021-08-12 15:55:08,4040,9.969714429186439,9,121.16348643026697,37.02126525355768,3,17,4.608737083022392,None,-5.121978063464718,-8.6795375971157,Windows,guest,medium,0
2021-07-15 10:26:35,8149,2.1206126253050845,7,96.4950575762446,80.1684407256847,3,12,2.2396464489329815,AES,-4.226916095880303,-7.822296402950516,Windows,guest,low,0
2021-05-18 13:23:50,4771,20.696952265721446,7,58.91636917739657,88.77147874833618,0,4,3.0275704415079465,None,-2.0808386230454987,-1.9928019273763335,Linux,guest,high,0
2021-03-20 19:55:10,3686,16.268832720770977,8,258.449082211937,51.89844910838999,2,19,0.7977281874262031,AES,-10.199675761448281,10.8372774043659,Windows,user,high,1
2021-06-17 11:18:06,7603,10.170519242727977,9,175.18685976126724,47.815360356618285,3,3,4.274506884368922,None,-2.3245397447653815,0.10613026139221438,Windows,admin,high,0
2021-02-14 13:18:29,6580,64.03118408726624,1,451.2601696455352,46.62506953413076,3,12,3.0635110289011203,AES,-3.7095899962779515,-8.67610540418823,macOS,guest,low,0
2021-06-17 11:35:34,9911,22.804383178201693,3,423.77099112154536,38.655308814698444,1,2,1.4946167720396966,RSA,-9.067711232974982,8.373247512108204,macOS,user,medium,1
2021-02-27 06:45:55,8663,136.96306129675034,3,102.39722966559184,37.915998770154026,0,19,3.716203609400415,AES,-4.777137315007356,-1.3594580430056056,macOS,admin,medium,0
2021-02-18 06:34:20,9275,87.93760535932857,1,254.90269806858345,53.91943714306894,0,7,4.580171055972924,RSA,-1.048228548654217,-1.7594903706427243,Windows,admin,high,0
2021-03-22 00:26:03,1002,8.215191747129959,7,300.9871707651473,33.86972264906141,4,19,0.9042564075542657,None,-5.7866676795748635,-8.720237432258868,macOS,guest,low,0
2021-02-07 22:27:57,6309,56.065746701289044,8,80.63523844290893,5.262893185066186,4,19,3.916525766345166,RSA,-3.5014332847364447,-0.7470812358774602,Linux,admin,medium,0
2021-08-30 09:10:52,6375,17.228618162572158,9,120.3725125523496,7.497134399202454,3,11,1.3683944011378988,AES,-10.490559989548219,10.726168212547796,Windows,admin,low,1
2021-05-05 18:46:01,5455,12.146178155641998,9,21.528434485358574,91.84664744196711,1,13,0.5717805113878427,AES,-4.0950360855579575,-2.280300402267714,macOS,admin,low,0
2021-01-26 09:10:13,4922,122.86667905666755,9,307.83214184754814,16.369198288147214,4,18,4.862945668930164,AES,-11.86961870017346,10.327834226261736,Linux,admin,medium,1
2021-08-10 07:23:33,3694,6.844642031730332,5,204.7479243641393,1.1316439410453905,0,9,0.9432766533498023,AES,-8.53385988693146,7.666931975272576,Linux,user,low,1
2021-06-12 23:07:47,6375,0.9119259524853123,1,225.1186171907952,87.3313646933665,3,16,0.30472171614981763,RSA,-10.716182010077452,9.6582017615063,Windows,user,high,1
2021-03-11 15:03:26,9586,0.6127527928008023,5,437.6203195956592,75.27147507378099,0,6,1.664168199024777,AES,-2.11502760849858,-1.8661704896552127,Windows,admin,low,0
2021-09-06 21:00:20,1536,3.4608361437445274,8,17.3525200047423,27.849041871721823,0,17,3.840362831971736,None,-4.359376066733522,-1.0122279534616863,Windows,admin,low,0
2021-02-27 22:10:36,2814,22.60926739901294,1,119.65799712316988,94.14230694184045,1,11,0.6136229234269059,None,-8.597348501691298,10.480145220953133,macOS,admin,low,1
2021-05-07 09:29:03,7215,88.25356406186619,1,398.77885046787884,10.342278394381943,2,14,3.0015557711724647,RSA,-3.676859829664223,-8.902864524756987,Windows,guest,high,0
2021-02-08 08:53:53,8798,0.31856036321451386,5,29.0,66.0,0,11,4.481757594211162,None,-338.19716488566326,-0.9914803914520758,Windows,user,medium,-1
2021-07-08 07:03:57,7071,33.79295231734322,2,67.15522434678839,73.15009997472175,0,19,2.0877994804088513,None,-9.200081231009294,9.057412771605831,Windows,guest,high,1
2021-06-03 16:25:25,7573,7.626481531199181,2,492.5535134198471,76.28816454218106,3,3,3.07983312042063,RSA,-2.4766005700948153,-7.205198036861521,Linux,guest,low,0
2021-06-03 13:43:57,8179,41.36401494250881,2,479.8544514522369,4.31567903303357,3,17,4.1688981145697745,None,-6.385033603112047,-7.059313436837951,Windows,guest,high,0
2021-09-03 08:52:01,7575,92.48420802481932,3,352.0747161295155,13.541188699699546,2,12,1.7124690841141887,None,-2.3802750880492605,-9.280055124556089,macOS,guest,medium,0
2021-09-04 16:01:27,5984,23.462692319826406,6,64.93135144033013,75.76534554809716,2,15,1.069592711363182,AES,-2.391705262735247,-1.4027775336288788,Linux,user,medium,0
2021-01-27 01:52:20,1889,68.76703167367934,7,324.10130592921286,34.950222496246,4,1,3.2570576071236856,None,-4.4239214740675825,-8.077325612756606,macOS,guest,low,0
2021-08-05 14:04:35,4512,3.7908658701453684,3,28.581593355452796,66.35810055952716,3,19,3.703290003971672,None,-2.864904788457385,-8.504092035078745,Linux,admin,low,0
2021-05-27 20:50:22,7189,20.572438692355878,6,394.26391535563596,91.7363188936218,4,8,0.8611514075786225,AES,-11.231511193940538,8.091295814291168,macOS,guest,low,1
2021-07-09 15:07:36,2782,8.270386945093248,2,271.99554598051935,94.56028499266722,1,18,2.6074468982656334,None,-8.27083345921216,8.345200689057567,Windows,admin,high,1
2021-05-27 20:24:50,7305,6.526156611923621,8,226.27624803807444,4.059481562323619,4,18,3.598507628014416,RSA,-5.787076807818631,-9.136686635617927,Windows,admin,medium,0
2021-03-13 10:37:26,3881,42.84063125608732,6,439.9346395146194,31.576980842547442,1,6,4.015779798033915,AES,-9.097495111936643,7.936439876706343,macOS,guest,low,1
2021-06-11 09:13:51,7218,52.616878915391304,7,34.692010274112114,96.12859594310409,2,17,0.9884787777425095,RSA,-2.0145105866493997,-1.5414222370042268,Windows,guest,high,0
2021-01-12 22:47:47,4330,24.040030176319956,7,415.1349870265997,22.208857043384146,0,17,1.2687996742405538,RSA,-5.5763851817662715,-9.425647707233985,Windows,guest,low,0
2021-01-21 18:03:10,5376,19.717865042615177,5,66.93426477441972,26.088266413914862,0,19,4.734141569615107,AES,-2.5451034131018084,-2.252110453398413,Windows,admin,medium,0
2021-07-17 12:18:37,9206,107.97050514861392,7,28.92165514983858,49.543821144542434,0,15,1.1736471809660038,AES,-2.6523124892343835,-1.4276929926614603,macOS,guest,medium,0
2021-04-23 20:38:14,2639,28.427873374328957,8,174.80268563652902,18.58108463190454,3,7,1.3363465702471462,AES,-3.537925938625593,-8.916921510485004,macOS,user,high,0
2021-08-25 13:44:39,3887,0.7154688201286584,9,310.72960644581434,48.6450531150695,3,14,1.0142919196371907,None,-5.529154248677375,-7.561370130698509,Windows,guest,medium,0
2021-04-13 15:26:27,2446,11.590488887284419,1,462.16922627539776,26.63901769132303,0,5,3.937199542460751,None,-3.2482168710625308,-0.7854221828957226,macOS,admin,high,0
2021-04-12 08:34:26,4638,23.49592201777326,9,63.056917909614874,70.96636557201546,0,19,1.931878901522385,RSA,-9.720397119603094,9.574951836541935,Linux,user,high,1
2021-02-11 00:08:13,6759,17.58643121527016,8,417.83321917152125,34.054013476850464,2,5,3.1085474860654814,RSA,-2.5876041476846505,-0.6853312203962729,Linux,user,high,0
2021-01-06 14:48:35,6311,11.302238421506491,1,336.3611990666725,47.52829607194372,1,7,1.4626694700130665,AES,-2.3376109055615233,-8.716646602022287,Windows,user,medium,0
2021-01-06 14:36:14,2856,23.21289292804475,1,387.40787710543077,94.64040308800823,3,1,3.1202118697149688,None,-3.172140702720595,-8.222196431726834,macOS,admin,low,0
2021-08-05 00:03:37,2178,12.17590803020018,3,284.38389345827426,83.3185221144955,1,16,1.6139744891679455,RSA,-3.3309198094895223,-8.369604495205769,macOS,guest,low,0
2021-01-28 01:12:25,1231,14.067829737441528,3,426.32076397244924,36.75004806759424,1,13,3.533363144318251,AES,-9.03039995194545,9.577117236026915,Linux,guest,medium,1
2021-01-08 15:52:44,3645,9.817883712735789,1,173.71899603203394,76.09605552689021,3,17,2.688866079531949,AES,-10.802801561951899,9.594785052440926,macOS,user,medium,1
2021-08-23 04:49:06,6094,4.805085018334097,5,281.0834254904835,17.80281496583438,2,2,1.1862706733315247,None,-6.209542498287508,-8.903854827724738,macOS,admin,medium,0
2021-02-13 13:19:35,9871,14.288068208676878,3,94.65923950643656,55.795569982191815,1,8,0.8065065347971789,AES,-8.794305928124482,9.090911872463803,macOS,guest,medium,1
2021-09-03 17:18:42,2090,4.0608018864657796,6,276.9378470329403,17.287139529705364,2,14,3.6937976325231725,AES,-4.845876888162474,-1.8278596805506235,Linux,user,low,0
2021-01-12 12:06:00,8577,26.59303717537386,6,328.908677693755,79.72102481886405,1,17,3.3310599549294135,AES,-4.251455731186288,-7.3226513414498395,Linux,guest,low,0
2021-05-06 07:36:33,4488,18.431730790765204,4,125.42616041739608,92.83686443458981,4,1,3.532772812907402,AES,-2.9462073149950276,-0.478562089063656,Linux,guest,medium,0
2021-05-07 16:16:07,2718,132.30017775357305,4,240.21571826853437,38.193280428597966,1,3,3.102113800344715,None,-1.4089826332572364,-0.20221937099593312,Windows,user,medium,0
2021-05-25 04:37:55,1474,6.507367875840715,3,377.6329438993065,47.26882983655034,3,12,1.6799167917350133,AES,-3.2812851349336976,0.2861214658602911,macOS,admin,medium,0
2021-05-09 04:11:56,6374,85.14450437313965,7,281.79259345339995,7.458542205675133,3,12,3.4506196715898585,AES,-3.3965459354079144,-1.597949181811047,Windows,admin,low,0
2021-02-12 08:48:49,8246,11.574443984693966,1,359.58333440997495,59.77822705957448,0,10,1.072807714034557,AES,-3.7937010912579643,-0.7619531194523063,Windows,guest,high,0
2021-02-12 08:49:22,9428,0.0051030646075806525,6,303.6676303192566,35.92008156980646,0,6,1.1313158865946933,RSA,-2.6038998305566228,-8.389549839719074,macOS,user,medium,0
2021-04-23 22:23:45,5437,24.58762080047238,8,226.757810077642,98.35757502971005,2,15,1.4342257498714426,AES,-4.756385471471741,-2.1476252457193628,macOS,admin,low,0
2021-06-19 07:37:39,1856,66.38811527889429,2,22.0,120.0,1,12,0.6175719405975033,RSA,-355.19734275076485,-0.042822757719510635,Windows,guest,medium,-1
2021-03-29 00:03:02,6244,11.827820952500472,6,12.88645870922367,32.79509190210216,1,2,0.7509936388537862,AES,-4.023275689311817,-9.95512744823335,Linux,guest,high,0
2021-07-19 16:21:33,9470,34.02434114816972,1,123.20116757757144,41.735421503828384,4,18,1.1879639137178624,None,-1.9510448666485862,0.23384556840371862,macOS,guest,low,0
2021-04-26 09:37:05,5088,20.948399972915364,9,121.60601576038333,38.274395427025276,2,1,4.61993759723752,None,-4.151495685105943,-9.717272137777469,Linux,admin,medium,0
2021-05-19 09:51:10,6271,36.59877636705501,2,477.5194312681417,51.3739550880013,1,4,0.10764056274849139,RSA,-2.9005123179310592,-0.14949394789704495,Windows,admin,low,0
2021-02-05 08:40:19,9133,20.483940922150673,4,165.35506031430626,48.97102186189102,1,7,1.3182634290943092,AES,-9.256630274987788,7.9099899747198155,Windows,user,high,1
2021-06-13 22:11:18,1730,29.689703170183517,3,246.98787341891483,97.19728268644795,3,13,0.4849877459444214,AES,-3.4323634901283504,-6.5008950567193144,Windows,guest,low,0
2021-03-22 09:28:45,8938,17.732900553234085,8,309.20952477515584,80.97040394419595,4,10,3.3378956897724588,AES,-1.9388943918724026,-8.417392850303601,macOS,user,high,0
2021-08-17 20:07:34,1042,59.476083949594965,4,460.6184261946079,42.61365863103924,2,16,2.282344452767779,RSA,-3.0296360960571467,-8.330150243122223,macOS,guest,medium,0
2021-06-02 00:55:14,5626,18.578516809528217,8,1.827076689941587,59.80517559864159,0,4,2.3167926898305073,AES,-9.986095881611003,10.205648130852305,Linux,admin,high,1
2021-03-24 07:03:42,7233,0.47136007150701126,3,417.5967028347915,84.54343632192918,2,19,3.623212701818244,None,-2.7246733411060613,-0.2649095416361462,Windows,guest,low,0
2021-01-20 05:15:13,6705,14.147124011421855,6,426.35327267387174,35.425666056367454,2,7,1.6978904625778426,AES,-3.3203133104688662,-7.293462015741636,macOS,admin,high,0
2021-02-16 18:11:22,8447,33.06504309299617,1,472.37510962088754,23.04797898804828,4,8,0.9826525358676196,AES,-3.738754943038744,-1.937096178671399,Linux,guest,low,0
2021-08-31 16:28:46,6058,11.386227190800719,8,385.7210103172879,30.305339974004074,0,17,1.1893282352682015,None,-10.71372912183084,9.249160376510357,Windows,user,low,1
2021-01-04 20:17:15,1279,12.971850347994346,9,31.388144531677153,56.37934323270787,0,9,2.1064869333388985,None,-2.988401534330765,-1.8717200102684375,Windows,admin,high,0
2021-07-24 15:56:41,3776,9.838388756320853,3,450.62780617092596,49.775932424618766,1,5,2.022558448291417,RSA,-0.8121228721830416,-1.0518734934609357,Linux,user,high,0
2021-07-21 21:38:18,3750,44.07893327796038,8,176.57742583284798,95.86924984613002,1,5,3.6086584331002642,AES,-3.652711043344882,-2.031857208612931,Windows,guest,low,0
2021-06-11 03:13:15,7641,23.961662802571077,9,248.70069210102997,44.75100284787378,2,2,0.8365283717223256,None,-9.544548585644016,8.371503285165602,Linux,guest,low,1
2021-04-22 01:39:43,7220,180.19983363493802,9,33.833237462680074,66.1131665763732,3,14,2.8006625712967,RSA,-3.3846563654873876,-0.6467620370584588,macOS,admin,high,0
2021-01-05 09:20:13,3795,2.671164008996202,3,493.3135172165967,48.78519726690607,3,15,0.10272269742232802,RSA,-9.039474231065489,11.749968882211942,macOS,admin,low,1
2021-02-01 05:19:14,4186,25.38917444472524,8,201.22723360855215,78.21125929741063,3,19,0.9090915779456772,AES,-3.488236295102789,-1.471664298245233,Linux,admin,high,0
2021-05-14 07:44:47,9858,2.816050264418007,8,236.541451914162,4.287437486883306,0,18,2.919289454917843,RSA,-4.7694065535553225,-8.668872355439415,macOS,admin,medium,0
2021-07-30 14:54:03,1619,12.346378715342347,5,74.2508658922303,86.08144079236179,4,17,4.784806821314357,RSA,-3.217714285900884,-1.028072161920588,Windows,admin,low,0
2021-06-04 13:00:56,6132,31.916634224615596,4,110.79410328457034,76.03627348193379,3,8,0.6001315491951085,None,-2.237391884600195,1.1055169140078098,Windows,admin,high,0
2021-02-16 17:38:19,7098,38.498809381484776,1,314.0700749052022,68.19560173096664,0,3,4.817343504356979,None,-8.220211632320138,8.22945601474676,macOS,guest,medium,1
2021-09-03 05:34:08,5319,31.69605108616168,1,496.71362895452995,49.775405571505516,4,15,4.709658093098934,AES,-3.78283408719747,-3.6708173926488157,Windows,admin,high,0
2021-01-09 08:11:24,6915,6.149536246522168,1,327.9540719289239,48.067914405468606,2,11,2.8097450459838074,RSA,-10.6851536131371,8.11724747416031,Linux,user,low,1
2021-01-02 07:37:42,8277,15.638302320654853,5,376.0820571513543,49.17153628734952,1,15,0.24158686136173677,None,-2.7209035552800076,-0.744092056990534,Windows,guest,medium,0
2021-05-03 01:12:01,9025,12.470443903805391,1,384.23797602552054,10.310790888999112,1,18,4.6268718431136255,AES,-8.061997618397802,8.531377914645741,Windows,user,medium,1
2021-02-16 04:11:06,6347,11.788108278313434,1,33.40146887977535,85.33979822174484,2,6,2.9948302234417543,AES,-4.81031463979815,-8.5050201869763,Windows,guest,medium,0
2021-02-10 07:02:05,4974,70.36435888795822,8,77.67961225260333,49.15561443516453,3,2,0.5188167406939973,None,-3.589017907472991,-1.197530151901665,Linux,admin,low,0
2021-07-24 12:17:49,1816,83.54174991696985,2,96.37342294951972,78.44559257657639,0,9,0.35561595814906377,None,-10.26936527469863,10.394069019898813,macOS,guest,medium,1
2021-01-19 17:18:26,9842,2.705583730972166,6,329.6980084023167,47.42354945778854,3,11,0.769595899746913,AES,-4.4272944960813065,-8.929768257700946,macOS,user,high,0
2021-04-06 21:27:20,9071,13.116464192589946,9,54.428538962277614,17.743162059584428,4,15,4.824033289713582,RSA,-1.88935131424905,1.2510670953395024,macOS,admin,high,0
2021-02-09 05:34:20,3677,125.69793509600677,2,461.0848373737136,40.13778221370862,4,7,4.425296292394195,AES,-2.5511422522975837,0.7917475811107302,Linux,guest,high,0
2021-03-29 11:29:04,1018,12.870375224784405,2,64.87357144492562,37.49580142547789,2,13,3.0128079498022893,RSA,-8.475258047805008,7.927718098303554,macOS,guest,low,1
2021-03-24 07:18:54,1042,97.30441547861538,1,314.2919233908542,70.76406995597051,4,18,1.6025263667680016,None,-1.8177207126001917,0.6869440317530102,Linux,user,high,0
2021-03-17 03:10:51,4373,96.41260851193269,2,231.52759403250155,32.0011992924067,4,2,4.152074291718698,RSA,-4.130525147643274,-7.178536313503875,macOS,guest,high,0
2021-04-23 11:26:48,2612,64.71459962010596,6,28.152422855880378,44.9647143035341,1,1,0.9748766445935547,AES,-2.7484173224391872,1.1400208801421399,Windows,user,low,0
2021-04-09 21:43:57,5956,6.658773683807904,2,220.3538941715817,71.76703723745008,2,15,2.7807563168553027,RSA,-3.2101975781618792,-9.80570046165681,Windows,user,high,0
2021-05-11 23:28:11,9994,6.222488783886544,8,9.218771722274422,31.741304618469822,1,4,1.3758814849149066,None,-3.7426325795329083,-7.334323297884399,Windows,user,low,0
2021-07-04 09:38:13,5486,1.4260526659316832,3,47.526976854917635,15.28319097262939,3,13,3.395492251402998,None,-4.261113184660709,-6.102748707537032,Linux,admin,low,0
2021-05-26 04:45:00,9605,20.362880302364754,4,420.01677592964086,16.840981227605802,2,3,1.7880842848642662,RSA,-3.536833478081236,-9.237151130211572,Windows,guest,low,0
2021-06-04 04:24:47,4096,19.351510438773357,9,311.70778479414474,14.641531530080487,2,17,3.3842619173286788,None,-3.9202218974237697,-7.752888995366828,Linux,guest,low,0
2021-08-13 23:24:44,2903,47.97101511384984,5,286.5808327442013,84.04749062707756,4,8,1.3618229969069544,None,-9.466522811982063,8.93371138864477,Windows,guest,medium,1
2021-07-13 14:47:46,5539,29.306752882987947,8,374.4546875033533,74.93262388734333,3,9,1.344862240173601,AES,-2.9355169404863766,-1.187883994139247,Windows,guest,medium,0
2021-03-16 16:45:20,8539,19.00643512889061,6,174.8624851855305,16.909288331233984,0,9,2.967330286255919,RSA,-8.928178534633112,10.470382880670154,Windows,guest,medium,1
2021-06-03 19:21:52,6202,100.51596639482403,3,115.49208982276832,81.18052731838657,1,8,3.9435897517455842,AES,-3.7408605309736913,-9.956753977815554,Windows,admin,high,0
2021-07-12 22:34:08,2017,43.060142235699516,4,384.0914531847829,63.51090737404675,1,10,1.227345733935679,None,-3.627333569920938,-8.994810598244953,Windows,guest,low,0
2021-02-24 18:03:38,8864,23.753232205570512,1,395.8798656034644,60.96942033890721,4,13,4.8320280860320715,RSA,-3.322045449251394,-0.44824680869591055,Linux,admin,high,0
2021-07-13 12:03:37,3926,7.159428382194652,1,427.4868853822496,8.306149916977413,2,7,1.8026640736845225,RSA,-4.3788622177664065,-8.824950239189059,macOS,admin,medium,0
2021-07-29 14:08:08,2455,6.823521742060864,6,342.35295700348564,43.931437766296966,1,17,4.849577387121047,AES,-2.674705210672041,-0.668503604661093,Linux,guest,high,0
2021-06-28 16:44:51,4350,77.0440942689955,8,392.0478258338839,86.03469286526729,4,6,4.788041869509746,RSA,-10.75060176228476,8.478040729141668,Windows,user,low,1
2021-08-27 11:59:06,3105,7.244745045335932,2,28.76593942964312,22.044383810266133,3,5,0.5719290429052187,AES,-10.88429013473172,9.220572084596565,macOS,guest,high,1
2021-07-05 08:31:37,7017,20.571072823730546,9,475.64002861051245,30.831382283443165,1,13,2.30446939190844,AES,-8.590657925752902,8.779326515069977,Linux,guest,low,1
2021-05-01 18:19:01,1108,35.47279184806644,9,212.9377372884293,8.816437506101682,4,11,2.564891993870157,None,-9.705342654503992,9.886508917929502,macOS,user,medium,1
2021-01-26 13:00:38,6405,72.21449649834423,1,104.30426673514987,67.77375291071836,0,6,0.6716774807617368,RSA,-9.380505009539169,8.22036296618022,Linux,user,low,1
2021-01-28 16:22:52,7800,22.57941998119035,5,19.988048361187506,83.37246177107197,3,6,3.6182543079996234,AES,-3.9445627378433854,-9.943642267776523,macOS,user,medium,0
2021-06-24 15:23:51,1369,9.291492164782023,1,4.124845321138604,23.611555003764707,0,16,3.8974830912954603,AES,-1.7900974798383422,-8.539186186148155,Linux,guest,low,0
2021-02-21 19:40:49,7636,27.170453259644347,2,212.41140475605457,33.52885604033901,2,9,4.53214299945887,None,-9.603028372718887,10.194602472936213,Linux,admin,low,1
2021-04-24 12:13:59,3464,35.4936211777578,7,235.4718719615106,44.16369381717361,3,6,0.3087283779620074,AES,-8.13562562136559,8.29621579118823,Windows,user,high,1
2021-07-12 19:48:10,5894,18.378308708693147,7,257.443955598679,16.722919426903747,4,7,4.403004517797451,RSA,-3.086035470714852,-9.43911250327898,macOS,admin,low,0
