1940-09-21 01:05, SS, 29.59C, 95%, 17.96 knots, 35.35, -148.04
1940-09-21 01:19, SS, 17.98C, 86%, 6.25 knots, 0.83, -35.37
1940-09-21 01:26, RZ, -6.54C, 80%, 6.09 knots, 17.39, -46.86
1940-09-21 01:31, RZ, 2.02C, 48%, 19.07 knots, 71.54, -187.22
1940-09-21 01:38, RZ, 4.56C, 72%, 1.86 knots, 35.92, -146.35
1940-09-21 01:50, RG, 11.0C, 48%, 14.54 knots, 29.18, 193.97
1940-09-21 02:02, RG, 1.83C, 66%, 12.36 knots, 66.97, 94.03
1940-09-21 02:14, RG, 19.37C, 64%, 4.24 knots, 45.23, -350.91
1940-09-21 02:27, QO, 29.03C, 85%, 14.62 knots, 21.49, -210.13
1940-09-21 02:37, QO, -6.74C, 42%, 6.68 knots, 38.67, 264.66
1940-09-21 02:47, QO, 15.9C, 76%, 2.29 knots, 12.56, 473.05
1940-09-21 03:00, QP, 28.82C, 82%, 16.21 knots, 78.88, -73.57
1940-09-21 03:05, QP, -8.38C, 61%, 17.97 knots, 36.09, -456.77
1940-09-21 03:12, QP, 24.66C, 72%, 10.24 knots, 80.08, -310.12
1940-09-21 03:20, QP, 13.68C, 46%, 16.04 knots, 90.99, -235.08
1940-09-21 03:26, RJ, 16.53C, 94%, 15.85 knots, 52.42, -157.18
1940-09-21 03:31, RJ, -2.89C, 78%, 9.09 knots, 85.5, -469.05
1940-09-21 03:39, RJ, -6.72C, 79%, 0.76 knots, 16.96, -46.71
1940-09-21 03:48, RJ, 11.37C, 78%, 9.64 knots, 35.12, -121.62
1940-09-21 03:53, SB, 9.99C, 60%, 9.14 knots, 9.51, 394.92
1940-09-21 04:07, SB, 1.52C, 61%, 18.97 knots, 15.87, -103.42
1940-09-21 04:14, SB, 23.78C, 62%, 12.53 knots, 48.76, 86.51
1940-09-21 04:20, SB, 16.32C, 69%, 14.18 knots, 4.83, -387.39
1940-09-21 04:26, SU, 21.72C, 85%, 3.66 knots, 79.12, -88.64
1940-09-21 04:33, SU, 18.76C, 80%, 15.73 knots, 2.4, 436.41
1940-09-21 04:47, SU, 8.44C, 90%, 1.78 knots, 81.33, 400.08
1940-09-21 04:55, TM, 14.84C, 61%, 7.97 knots, 64.87, -171.73
1940-09-21 05:07, TM, -1.87C, 42%, 6.4 knots, 89.19, 106.25
1940-09-21 05:12, TM, 1.18C, 73%, 14.24 knots, 38.36, -13.72
1940-09-21 05:21, TM, 3.84C, 69%, 3.48 knots, 68.31, -265.91
1940-09-22 00:11, TL, 28.21C, 65%, 1.11 knots, 91.89, 51.14
1940-09-22 00:19, TL, -4.51C, 92%, 13.36 knots, 93.95, -236.67
1940-09-22 00:24, TL, 7.42C, 46%, 9.54 knots, 44.09, 296.9
1940-09-22 00:34, SS, 3.11C, 92%, 18.24 knots, 73.0, 320.14
1940-09-22 00:39, SS, 26.54C, 83%, 13.2 knots, 15.01, 328.4
1940-09-22 00:46, SS, 24.18C, 77%, 14.09 knots, 15.45, 252.06
1940-09-22 00:59, RZ, 23.31C, 93%, 11.16 knots, 6.28, -311.49
1940-09-22 01:08, RZ, 28.32C, 62%, 10.74 knots, 71.65, 487.39
1940-09-22 01:19, RG, 9.78C, 84%, 3.38 knots, 56.47, 369.72
1940-09-22 01:25, RG, 24.24C, 93%, 6.2 knots, 82.45, 38.81
1940-09-22 01:34, RG, -8.6C, 63%, 4.76 knots, 29.59, 56.76
1940-09-22 01:48, RG, 19.82C, 90%, 2.0 knots, 80.06, 110.35
1940-09-22 01:59, QO, -0.8C, 66%, 0.02 knots, 90.78, 5.86
1940-09-22 02:08, QO, 4.61C, 89%, 7.2 knots, 60.56, -275.58
1940-09-22 02:13, QO, 28.87C, 44%, 8.77 knots, 33.95, 449.86
1940-09-22 02:18, QO, -9.87C, 63%, 18.45 knots, 44.51, 120.79
1940-09-22 02:23, QP, -5.15C, 67%, 15.77 knots, 47.11, 59.56
1940-09-22 02:30, QP, 3.25C, 83%, 1.49 knots, 12.88, -266.04
1940-09-22 02:43, QQ, 7.51C, 54%, 12.08 knots, 14.47, 126.78
1940-09-22 02:48, QQ, 13.03C, 45%, 3.95 knots, 82.71, -416.87
1940-09-22 02:58, QQ, 8.25C, 60%, 2.47 knots, 34.3, 205.76
1940-09-22 03:08, QQ, 16.85C, 49%, 14.08 knots, 93.38, 481.25
1940-09-22 03:18, QQ, 12.01C, 64%, 19.58 knots, 62.21, 54.79
1940-09-22 03:27, RJ, 21.81C, 65%, 13.31 knots, 43.26, 293.89
1940-09-22 03:42, RJ, 17.59C, 42%, 1.4 knots, 31.37, 150.66
1940-09-22 03:48, RJ, 6.72C, 53%, 5.31 knots, 24.55, -137.67
1940-09-22 03:58, RJ, -1.31C, 77%, 13.98 knots, 28.12, 56.07
1940-09-22 04:10, SB, 11.55C, 65%, 8.15 knots, 45.51, -381.81
1940-09-22 04:24, SB, -7.94C, 93%, 13.93 knots, 10.74, -430.6
1940-09-22 04:29, SB, -7.14C, 90%, 0.83 knots, 95.52, -260.52
1940-09-22 04:34, SU, -1.16C, 72%, 19.44 knots, 58.23, -217.26
1940-09-22 04:45, SU, -7.74C, 49%, 12.2 knots, 70.58, 72.13
1940-09-22 04:59, SU, 4.32C, 85%, 14.23 knots, 0.71, -486.1
1940-09-22 05:04, TN, -3.94C, 51%, 15.4 knots, 93.91, 303.17
1940-09-22 05:19, TN, 13.13C, 41%, 6.35 knots, 54.7, -241.41
1940-09-22 05:25, TM, 16.46C, 64%, 6.25 knots, 17.19, 358.57
1940-09-22 05:30, TM, 1.42C, 45%, 15.29 knots, 46.33, 441.55
1940-09-22 05:45, TM, -9.95C, 60%, 19.58 knots, 79.17, 95.64
1940-09-22 05:54, TM, 14.07C, 66%, 7.59 knots, 47.15, -218.24
1940-09-23 00:08, TN, 4.14C, 61%, 13.07 knots, 1.08, -252.56
1940-09-23 00:16, TN, 15.11C, 94%, 7.97 knots, 36.86, -287.29
1940-09-23 00:29, TN, -5.73C, 88%, 19.32 knots, 52.61, -195.71
1940-09-23 00:44, TM, 10.91C, 45%, 0.89 knots, 38.01, 370.75
1940-09-23 00:54, TM, 0.89C, 69%, 5.13 knots, 59.71, 498.98
1940-09-23 00:59, TL, 24.34C, 58%, 14.27 knots, 50.18, 357.2
1940-09-23 01:11, TL, 9.62C, 71%, 17.56 knots, 28.89, 132.0
1940-09-23 01:20, SS, -6.42C, 80%, 19.72 knots, 39.59, -414.27
1940-09-23 01:31, SS, 3.01C, 43%, 9.6 knots, 34.55, 61.47
1940-09-23 01:38, SS, 0.62C, 93%, 15.15 knots, 12.62, -341.02
1940-09-23 01:50, RZ, 1.27C, 47%, 8.82 knots, 92.16, 131.94
1940-09-23 02:02, RZ, 26.93C, 70%, 11.07 knots, 8.35, -22.38
1940-09-23 02:10, RZ, 24.85C, 90%, 12.03 knots, 63.02, -371.39
1940-09-23 02:17, RZ, 16.65C, 52%, 2.82 knots, 46.09, -482.99
1940-09-23 02:28, RG, -1.24C, 84%, 13.08 knots, 76.03, -422.58
1940-09-23 02:34, RG, -2.75C, 59%, 0.34 knots, 9.63, 349.46
1940-09-23 02:41, RG, -9.56C, 94%, 15.96 knots, 29.83, 162.33
1940-09-23 02:46, QO, -6.77C, 70%, 2.66 knots, 83.64, 6.77
1940-09-23 02:59, QO, -6.3C, 60%, 8.85 knots, 64.7, 363.41
1940-09-23 03:11, QO, -2.41C, 53%, 16.42 knots, 75.19, -104.47
1940-09-23 03:18, QO, 28.2C, 73%, 7.08 knots, 70.22, 112.84
1940-09-24 00:11, TL, 29.13C, 73%, 11.3 knots, 79.7, 477.11
1940-09-24 00:26, TL, 2.28C, 81%, 0.89 knots, 90.99, 32.04
1940-09-24 00:32, TL, 20.23C, 89%, 13.59 knots, 31.99, 351.96
1940-09-24 00:41, TL, 8.53C, 87%, 2.62 knots, 55.27, -322.31
1940-09-24 00:50, TL, 15.84C, 65%, 15.46 knots, 54.29, -318.97
1940-09-24 00:59, SS, 5.9C, 75%, 15.67 knots, 72.11, 367.9
1940-09-24 01:12, SS, 10.42C, 89%, 12.45 knots, 91.72, 427.9
1940-09-24 01:26, SS, 2.11C, 87%, 11.27 knots, 17.35, -41.15
1940-09-24 01:40, SS, -8.65C, 42%, 15.24 knots, 26.24, -269.85
1940-09-24 01:52, SS, -8.73C, 45%, 2.04 knots, 16.1, -240.03
1940-09-24 02:05, RZ, -1.71C, 94%, 10.67 knots, 43.7, -221.85
1940-09-24 02:16, RZ, 15.63C, 75%, 19.59 knots, 52.1, -234.5
1940-09-24 02:28, RZ, -2.39C, 86%, 6.94 knots, 52.67, 334.83
1940-09-24 02:41, RZ, 9.95C, 41%, 17.92 knots, 6.52, 76.58
1940-09-24 02:51, RZ, -3.15C, 45%, 17.62 knots, 87.86, 364.69
1940-09-24 03:05, RG, 15.03C, 87%, 7.36 knots, 0.48, 55.12
1940-09-24 03:17, RG, 0.74C, 70%, 5.01 knots, 54.49, 411.18
1940-09-24 03:32, QO, 7.45C, 45%, 10.66 knots, 51.18, 361.67
1940-09-24 03:37, QO, 12.3C, 89%, 2.35 knots, 23.37, 379.63
1940-09-24 03:45, QP, 7.96C, 84%, 3.71 knots, 93.28, 292.58
1940-09-24 03:51, QP, 16.46C, 84%, 6.13 knots, 19.33, 372.14
1940-09-24 03:59, QP, 28.15C, 57%, 8.95 knots, 45.99, -330.91
1940-09-24 04:14, QP, 18.99C, 64%, 17.36 knots, 57.13, -67.01
1940-09-24 04:21, QQ, 23.26C, 85%, 16.9 knots, 42.55, 414.72
1940-09-24 04:36, QQ, 21.41C, 51%, 14.57 knots, 11.44, -423.1
1940-09-24 04:46, QQ, 8.09C, 47%, 9.94 knots, 85.26, 65.49
1940-09-24 04:57, QQ, 1.13C, 94%, 6.33 knots, 26.66, 68.55
1940-09-24 05:09, QP, 21.15C, 52%, 15.94 knots, 96.8, 328.78
1940-09-24 05:24, QP, -2.67C, 58%, 9.49 knots, 97.82, -348.68
1940-09-24 05:36, QP, 21.08C, 58%, 9.58 knots, 10.38, 76.12
1940-09-24 05:45, QP, -0.11C, 95%, 7.2 knots, 9.56, 461.19
1940-09-24 05:50, QP, -9.21C, 88%, 17.41 knots, 99.77, 234.82
1940-09-24 05:58, QO, 1.25C, 95%, 15.0 knots, 56.16, -280.57
1940-09-24 06:07, QO, 22.6C, 80%, 13.9 knots, 11.11, 214.06
1940-09-24 06:16, QO, 13.71C, 58%, 15.84 knots, 24.09, 464.72
1940-09-24 06:23, QO, 20.51C, 61%, 0.88 knots, 97.22, 492.99
1940-09-24 06:36, QO, 27.86C, 50%, 7.23 knots, 10.59, -407.36
1940-09-24 06:51, RG, 0.21C, 84%, 16.05 knots, 12.33, -287.55
1940-09-24 07:00, RG, -2.39C, 82%, 14.46 knots, 81.49, 294.62
1940-09-24 07:12, RZ, 20.31C, 84%, 0.57 knots, 61.59, -185.74
1940-09-24 07:18, RZ, 5.13C, 51%, 15.58 knots, 37.74, -112.78
1940-09-24 07:33, RZ, 1.16C, 91%, 19.13 knots, 55.91, 36.1
1940-09-24 07:40, RZ, 12.53C, 46%, 10.93 knots, 44.15, -201.97
1940-09-24 07:46, RZ, 22.22C, 50%, 5.42 knots, 46.66, -355.18
1940-09-24 07:57, SA, 27.29C, 53%, 0.29 knots, 32.25, 151.38
1940-09-24 08:07, SA, -5.86C, 69%, 12.31 knots, 68.59, -369.13
1940-09-24 08:21, SB, 1.53C, 72%, 17.33 knots, 3.31, 288.34
1940-09-24 08:32, SB, 28.98C, 62%, 12.71 knots, 78.87, 90.23
1940-09-24 08:42, SB, -3.52C, 78%, 12.12 knots, 96.86, -364.27
1940-09-24 08:56, SB, 26.19C, 87%, 14.01 knots, 40.12, 184.39
1940-09-24 09:05, SB, -3.18C, 85%, 8.76 knots, 67.08, -204.41
1940-09-25 00:06, TL, -0.7C, 87%, 1.12 knots, 61.96, 77.92
1940-09-25 00:18, TL, 17.31C, 70%, 0.18 knots, 54.22, 98.96
1940-09-25 00:31, TM, 17.44C, 42%, 1.63 knots, 35.18, 465.01
1940-09-25 00:45, TM, 0.49C, 72%, 19.62 knots, 22.49, 258.14
1940-09-25 00:56, TM, 3.8C, 53%, 18.2 knots, 90.65, 175.57
1940-09-25 01:01, TN, 22.6C, 45%, 13.23 knots, 60.42, -363.82
1940-09-25 01:14, TN, 10.09C, 57%, 4.66 knots, 58.4, -438.17
1940-09-25 01:27, TN, -1.61C, 55%, 19.06 knots, 57.05, 430.4
1940-09-25 01:39, TN, 0.5C, 45%, 13.57 knots, 6.55, 370.6
1940-09-26 00:07, TK, 17.67C, 90%, 13.75 knots, 9.2, -343.01
1940-09-26 00:16, TK, -9.48C, 91%, 14.08 knots, 46.86, -441.22
1940-09-26 00:24, TK, 22.98C, 71%, 3.89 knots, 75.8, -140.96
1940-09-26 00:37, SR, -1.79C, 44%, 14.89 knots, 39.33, -80.86
1940-09-26 00:49, SR, -9.73C, 82%, 1.77 knots, 58.64, -175.06
1940-09-26 00:54, SR, 4.63C, 41%, 19.49 knots, 65.42, -238.91
1940-09-26 00:59, RY, 3.12C, 72%, 4.06 knots, 95.49, 415.64
1940-09-26 01:12, RY, 6.97C, 70%, 18.77 knots, 58.21, -462.29
1940-09-26 01:27, RY, -8.51C, 80%, 18.54 knots, 35.15, 36.22
1940-09-26 01:40, RY, 14.55C, 56%, 7.02 knots, 9.44, -397.74
1940-09-26 01:54, RY, 8.72C, 58%, 2.52 knots, 8.73, 390.59
1940-09-26 01:59, RF, -4.39C, 70%, 6.04 knots, 47.18, 67.36
1940-09-26 02:05, RF, 17.77C, 61%, 18.15 knots, 7.41, -384.56
1940-09-26 02:14, QN, -9.73C, 85%, 16.98 knots, 1.97, -443.99
1940-09-26 02:28, QN, -2.01C, 63%, 10.09 knots, 16.7, -337.6
1940-09-26 02:39, QN, 24.08C, 62%, 11.69 knots, 29.44, 57.01
1940-09-26 02:52, QN, 14.55C, 72%, 4.84 knots, 35.09, 39.47
1940-09-26 03:03, RG, -4.14C, 80%, 12.42 knots, 72.25, -81.53
1940-09-26 03:16, RG, 2.44C, 85%, 12.04 knots, 52.75, -96.44
1940-09-26 03:27, RG, 23.77C, 40%, 9.72 knots, 95.44, -172.26
1940-09-26 03:37, RG, 24.92C, 67%, 1.48 knots, 99.27, -49.47
1940-09-26 03:44, SA, 1.37C, 71%, 6.63 knots, 35.46, -172.72
1940-09-26 03:51, SA, 25.03C, 94%, 15.67 knots, 51.97, 306.22
1940-09-26 04:06, SA, -8.98C, 49%, 13.55 knots, 78.89, 329.81
1940-09-26 04:13, SA, 18.36C, 49%, 17.9 knots, 77.43, 443.6
1940-09-26 04:23, RJ, 20.55C, 51%, 6.1 knots, 41.92, -128.93
1940-09-26 04:36, RJ, 28.31C, 61%, 2.41 knots, 47.7, -171.85
1940-09-26 04:46, RJ, 29.97C, 60%, 9.39 knots, 70.27, -458.67
1940-09-26 04:51, RJ, 5.73C, 75%, 7.82 knots, 20.27, 272.48
1940-09-26 05:04, QR, 8.96C, 87%, 10.58 knots, 37.52, -227.06
1940-09-26 05:15, QR, 24.33C, 79%, 0.44 knots, 7.55, 14.28
1940-09-26 05:21, QR, 17.06C, 64%, 14.75 knots, 46.08, 90.58
1940-09-26 05:26, QR, -7.74C, 51%, 9.04 knots, 50.73, -347.58
1940-09-26 05:35, RK, 2.37C, 82%, 18.15 knots, 12.88, -493.86
1940-09-26 05:44, RK, 16.77C, 60%, 15.8 knots, 92.06, 261.95
1940-09-26 05:51, RK, -8.69C, 92%, 0.98 knots, 42.13, -249.03
1940-09-26 06:06, SC, 10.81C, 56%, 8.81 knots, 12.89, 44.49
1940-09-26 06:19, SC, 29.34C, 62%, 18.39 knots, 82.38, 476.96
1940-09-26 06:32, SC, 22.08C, 89%, 17.3 knots, 11.07, 447.13
1940-09-26 06:39, SC, 17.26C, 88%, 5.81 knots, 67.76, 476.67
1940-09-26 06:54, SV, 0.85C, 89%, 7.74 knots, 76.11, 122.98
1940-09-26 07:01, SV, 24.02C, 72%, 16.56 knots, 59.63, -10.51
1940-09-26 07:07, TO, 15.37C, 89%, 1.15 knots, 35.86, -410.22
1940-09-26 07:20, TO, 15.82C, 68%, 10.11 knots, 83.39, 386.84
1940-09-26 07:29, TO, 1.13C, 43%, 9.99 knots, 91.72, 166.97
1940-09-27 00:10, QN, 17.41C, 44%, 16.15 knots, 59.91, 220.42
1940-09-27 00:18, QN, 18.82C, 43%, 5.48 knots, 29.78, -454.48
1940-09-27 00:33, QN, 10.5C, 46%, 16.9 knots, 96.93, 326.15
1940-09-27 00:43, RG, 1.65C, 94%, 11.79 knots, 60.12, 26.37
1940-09-27 00:52, RG, 27.53C, 91%, 2.1 knots, 27.37, 266.78
1940-09-27 01:06, RG, -0.37C, 43%, 3.6 knots, 17.48, -93.03
1940-09-27 01:18, RG, 6.17C, 66%, 3.03 knots, 56.77, 84.33
1940-09-27 01:25, SA, -7.04C, 93%, 8.9 knots, 97.66, -67.77
1940-09-27 01:31, SA, 20.58C, 50%, 19.99 knots, 57.5, 96.56
1940-09-27 01:38, SA, 18.05C, 70%, 10.39 knots, 97.39, 42.21
1940-09-27 01:51, ST, -7.74C, 80%, 12.06 knots, 33.83, -309.26
1940-09-27 02:02, ST, 16.11C, 89%, 11.8 knots, 10.41, 190.96
1940-09-27 02:07, ST, 10.23C, 78%, 12.05 knots, 70.46, -204.43
1940-09-27 02:22, TM, 0.95C, 85%, 2.83 knots, 93.04, -217.71
1940-09-27 02:36, TM, 12.27C, 60%, 8.45 knots, 74.79, 308.48
1940-09-27 02:45, TM, -4.26C, 89%, 5.41 knots, 87.48, 245.0
1940-09-27 02:59, ST, 14.78C, 81%, 14.6 knots, 55.1, -421.66
1940-09-27 03:12, ST, 18.08C, 72%, 8.68 knots, 70.47, -11.04
1940-09-27 03:25, ST, 28.98C, 85%, 1.3 knots, 64.48, -222.31
1940-09-27 03:31, SA, 4.63C, 65%, 5.18 knots, 21.36, -363.61
1940-09-27 03:41, SA, 10.8C, 83%, 12.35 knots, 63.36, -325.83
1940-09-27 03:56, SA, 24.59C, 46%, 4.7 knots, 95.37, -231.8
1940-09-27 04:08, RJ, 0.67C, 52%, 5.69 knots, 49.89, -350.78
1940-09-27 04:13, RJ, 24.3C, 51%, 18.92 knots, 72.42, -422.37
1940-09-27 04:22, RJ, 4.13C, 69%, 0.73 knots, 3.88, 392.73
1940-09-27 04:33, RJ, 3.91C, 52%, 10.86 knots, 29.51, 449.51
1940-09-27 04:45, RJ, -6.62C, 67%, 15.7 knots, 33.96, 318.62
1940-09-27 04:50, QR, 3.79C, 46%, 11.5 knots, 38.88, -21.65
1940-09-27 05:00, QR, -5.95C, 91%, 19.08 knots, 71.22, -406.28
1940-09-28 00:15, TL, 26.89C, 53%, 13.54 knots, 83.55, -37.38
1940-09-28 00:28, TL, 25.25C, 71%, 10.72 knots, 8.87, -456.66
1940-09-28 00:41, TL, 10.59C, 53%, 5.47 knots, 24.38, -130.58
1940-09-28 00:53, TL, 6.31C, 50%, 11.05 knots, 88.18, -357.3
1940-09-28 01:01, TM, 29.07C, 68%, 18.85 knots, 82.36, 299.5
1940-09-28 01:11, TM, 3.81C, 62%, 18.08 knots, 35.3, -6.52
1940-09-28 01:17, TM, 19.51C, 68%, 13.37 knots, 83.44, -438.21
1940-09-28 01:27, TM, 3.5C, 60%, 17.87 knots, 91.81, -170.08
1940-09-28 01:34, TM, 10.72C, 81%, 4.94 knots, 43.94, 216.47
1940-09-28 01:46, TN, 24.12C, 93%, 7.48 knots, 92.47, -459.06
1940-09-28 01:51, TN, 15.65C, 60%, 18.85 knots, 31.58, 102.29
1940-09-28 02:05, TN, 24.99C, 55%, 18.31 knots, 76.89, 453.72
1940-09-28 02:14, TN, -7.48C, 58%, 7.13 knots, 54.61, 306.29
1940-09-28 02:21, TN, 11.49C, 71%, 3.29 knots, 49.76, 127.29
1940-09-29 00:07, TL, 29.61C, 41%, 7.02 knots, 59.88, 252.32
1940-09-29 00:12, TL, 2.01C, 45%, 3.01 knots, 72.42, -22.18
1940-09-29 00:17, TL, 10.07C, 40%, 12.01 knots, 54.33, -222.3
1940-09-29 00:23, TL, 11.35C, 94%, 7.64 knots, 20.52, -440.59
1940-09-29 00:28, TL, -0.67C, 77%, 8.25 knots, 57.39, 318.69
1940-09-29 00:33, SS, 12.79C, 95%, 13.28 knots, 14.0, -159.99
1940-09-29 00:40, SS, 19.96C, 44%, 7.99 knots, 52.96, 104.72
1940-09-29 00:54, SS, 10.6C, 76%, 16.81 knots, 35.21, -419.31
1940-09-29 01:00, RZ, -7.13C, 80%, 3.01 knots, 96.83, -365.85
1940-09-29 01:06, RZ, -2.6C, 81%, 7.84 knots, 69.7, 264.88
1940-09-29 01:21, RZ, 12.85C, 62%, 14.17 knots, 92.46, 356.62
1940-09-29 01:36, RZ, 0.53C, 80%, 2.03 knots, 54.38, -339.62
1940-09-29 01:51, RZ, 13.16C, 40%, 13.09 knots, 81.88, -74.28
1940-09-29 01:59, RG, 28.12C, 87%, 13.53 knots, 32.65, 344.69
1940-09-29 02:09, RG, 3.74C, 72%, 14.78 knots, 76.97, 319.76
1940-09-29 02:18, RG, -7.34C, 93%, 4.27 knots, 93.78, -442.79
1940-09-29 02:26, RG, -9.35C, 57%, 12.33 knots, 47.98, 141.25
1940-09-29 02:33, RG, -7.18C, 65%, 11.85 knots, 5.51, 171.78
1940-09-29 02:45, QO, 21.12C, 69%, 10.96 knots, 96.03, 134.07
1940-09-29 02:51, QO, 21.23C, 56%, 13.64 knots, 24.25, -434.63
1940-09-29 03:04, QP, 12.08C, 70%, 12.07 knots, 40.49, 255.36
1940-09-29 03:10, QP, 27.12C, 65%, 2.13 knots, 61.44, -169.44
1940-09-29 03:24, QP, 16.92C, 80%, 3.45 knots, 50.97, -384.76
1940-09-29 03:38, QP, 10.41C, 59%, 16.22 knots, 97.87, 2.9
1940-09-29 03:53, QP, 13.79C, 86%, 14.9 knots, 3.76, -61.48
1940-09-29 03:58, QQ, 4.42C, 55%, 0.95 knots, 56.12, 381.61
1940-09-29 04:10, QQ, 18.7C, 72%, 9.81 knots, 76.49, 349.02
1940-09-29 04:24, QP, -1.83C, 81%, 14.79 knots, 91.6, -249.37
1940-09-29 04:29, QP, -8.64C, 75%, 12.2 knots, 22.03, -194.94
1940-09-29 04:41, QP, 1.87C, 72%, 13.86 knots, 75.47, -153.47
1940-09-29 04:51, QP, 19.57C, 67%, 14.1 knots, 48.71, -370.41
1940-09-29 05:05, QP, -0.04C, 64%, 4.62 knots, 37.77, 196.97
1940-09-29 05:17, QO, 7.35C, 55%, 9.94 knots, 75.11, -81.09
1940-09-29 05:23, QO, 16.32C, 76%, 16.98 knots, 84.37, -261.51
1940-09-29 05:30, QO, 23.25C, 63%, 10.16 knots, 92.73, -403.1
1940-09-29 05:36, QO, 5.79C, 84%, 8.23 knots, 7.91, -108.84
1940-09-29 05:42, RG, -6.61C, 52%, 2.47 knots, 85.2, 105.69
1940-09-29 05:47, RG, 29.41C, 57%, 8.13 knots, 11.28, 376.41
1940-09-29 05:55, RG, 21.98C, 68%, 2.36 knots, 91.11, -260.4
1940-09-29 06:02, RZ, 16.98C, 88%, 4.5 knots, 11.52, -180.38
1940-09-29 06:16, RZ, -7.17C, 81%, 14.91 knots, 97.61, -414.24
1940-09-29 06:30, RZ, 12.11C, 92%, 12.13 knots, 13.55, 9.27
1940-09-29 06:43, SA, 20.84C, 88%, 17.65 knots, 32.07, 307.79
1940-09-29 06:54, SA, 6.46C, 82%, 4.11 knots, 10.22, 251.3
1940-09-29 07:01, SA, -6.25C, 88%, 4.43 knots, 21.78, -134.67
1940-09-29 07:14, SA, 1.44C, 51%, 5.13 knots, 99.81, -124.0
1940-09-29 07:20, SB, 13.96C, 90%, 5.93 knots, 49.01, -478.98
1940-09-29 07:35, SB, 6.77C, 52%, 11.23 knots, 74.95, 141.59
1940-09-29 07:45, SB, 25.15C, 90%, 11.93 knots, 3.33, 344.54
1940-09-30 00:05, TL, 18.03C, 63%, 11.14 knots, 20.1, -122.52
1940-09-30 00:13, TL, 7.52C, 71%, 3.73 knots, 99.08, -366.43
1940-09-30 00:27, TL, 8.19C, 55%, 15.37 knots, 13.69, -27.82
1940-09-30 00:40, SS, 14.31C, 48%, 3.93 knots, 22.36, 235.64
1940-09-30 00:55, SS, 20.76C, 79%, 16.4 knots, 93.66, 122.21
1940-09-30 01:05, SS, -6.94C, 45%, 9.95 knots, 30.64, -496.29
1940-09-30 01:14, SS, 9.02C, 46%, 11.28 knots, 73.16, 190.39
1940-09-30 01:19, RZ, 8.9C, 67%, 14.82 knots, 64.27, -336.57
1940-09-30 01:30, RZ, -9.29C, 52%, 9.85 knots, 92.75, 145.85
1940-09-30 01:43, RZ, -6.46C, 50%, 19.23 knots, 91.32, 481.23
1940-09-30 01:52, RZ, 20.27C, 43%, 17.05 knots, 62.01, -40.35
1940-09-30 02:01, RZ, 13.64C, 76%, 13.51 knots, 60.45, -258.4
1940-09-30 02:16, RG, 18.38C, 52%, 18.6 knots, 26.57, -178.75
1940-09-30 02:23, RG, -3.56C, 94%, 15.35 knots, 48.94, 136.05
1940-09-30 02:31, RG, 3.26C, 54%, 17.18 knots, 12.66, 301.58
1940-09-30 02:44, RG, 21.28C, 75%, 11.98 knots, 73.08, 469.24
1940-09-30 02:54, QO, 9.35C, 50%, 13.76 knots, 9.82, -198.94
1940-09-30 03:05, QO, -1.11C, 92%, 19.37 knots, 54.26, 447.68
1940-09-30 03:17, QO, -3.88C, 59%, 12.29 knots, 43.22, -406.44
1940-09-30 03:23, QO, 13.71C, 55%, 3.92 knots, 38.41, 178.5
1940-09-30 03:38, QP, 12.11C, 79%, 3.37 knots, 40.38, 78.03
1940-09-30 03:48, QP, 25.79C, 74%, 17.91 knots, 23.63, -374.93
1940-09-30 03:55, QP, 17.91C, 67%, 3.95 knots, 65.06, 142.64
1940-09-30 04:07, QP, -7.22C, 63%, 13.24 knots, 75.02, -347.45
1940-09-30 04:21, RJ, 20.92C, 43%, 16.91 knots, 90.8, 316.03
1940-09-30 04:35, RJ, 18.08C, 68%, 9.86 knots, 6.65, -83.92
1940-09-30 04:50, RJ, 9.27C, 73%, 2.56 knots, 5.07, -229.78
1940-09-30 05:03, RJ, -2.16C, 65%, 6.28 knots, 10.01, -14.06
1940-09-30 05:12, SA, 2.35C, 43%, 6.75 knots, 43.84, 450.9
1940-09-30 05:20, SA, 4.51C, 82%, 15.52 knots, 66.8, -433.13
1940-09-30 05:25, SU, -2.71C, 83%, 6.41 knots, 92.66, -41.04
1940-09-30 05:39, SU, 8.89C, 75%, 10.01 knots, 72.2, 139.21
1940-09-30 05:46, SU, 4.94C, 43%, 2.94 knots, 71.98, 447.49
1940-09-30 06:01, TN, 17.06C, 74%, 5.17 knots, 87.43, 156.03
1940-09-30 06:12, TN, -5.95C, 47%, 7.6 knots, 17.08, -474.58
1940-09-30 06:21, TN, 7.13C, 64%, 8.99 knots, 35.28, 259.71
1940-09-30 06:36, TN, -3.63C, 78%, 8.58 knots, 10.81, 441.21
1940-10-01 00:13, TM, -8.06C, 93%, 13.03 knots, 79.3, 429.15
1940-10-01 00:23, TM, 29.36C, 47%, 10.72 knots, 48.72, -288.62
1940-10-01 00:33, TM, 10.93C, 43%, 5.46 knots, 64.71, 207.1
1940-10-01 00:38, TL, 16.22C, 95%, 6.55 knots, 4.74, -77.6
1940-10-01 00:43, TL, 8.12C, 69%, 16.12 knots, 20.12, 383.34
1940-10-01 00:56, TL, 20.95C, 47%, 12.31 knots, 55.54, 244.04
1940-10-01 01:05, TL, -2.66C, 83%, 18.05 knots, 2.6, -262.76
